city|location|price|bedrooms|baths|size
Islamabad|G-9/3, G-9|90000000|6|6|3195
Islamabad|F-10/4, F-10|140000000|5|6|4950
Islamabad|F-7/1, F-7|300000000|6|6|5850
Islamabad|DHA Phase 1 - Defence Villas, DHA Phase 1 - Sector F|40000000|3|4|2475
Islamabad|G-11, Islamabad|72500000|7|6|1800
Islamabad|Bahria Enclave, Bahria Town|55000000|5|6|2250
Islamabad|Bahria Enclave - Sector C, Bahria Enclave|110000000|6|6|4500
Islamabad|DHA Defence Phase 2, DHA Defence|125000000|6|6|4500
Islamabad|Gulberg Residencia - Block F, Gulberg Residencia|40000000|5|5|1800
Islamabad|D-12, Islamabad|120000000|6|6|2250
Islamabad|E-11/3, E-11|200000000|9|6|4500
Islamabad|E-11/3, E-11|145000000|6|6|4500
Islamabad|Ghauri Garden, Ghauri Town|7500000|2|3|1012
Islamabad|G-13, Islamabad|37500000|4|5|900
Islamabad|F-7, Islamabad|950000000|5|6|9450
Islamabad|F-11 Markaz, F-11|19000000|1|1|1260
Islamabad|DHA Defence Phase 2, DHA Defence|87500000|6|6|4500
Islamabad|G-13, Islamabad|94000000|7|6|3150
Islamabad|CBR Town Phase 1 - Block C, CBR Town Phase 1|29500000|5|6|1800
Islamabad|G-13, Islamabad|82500000|7|6|2250
Islamabad|G-14, Islamabad|65000000|5|6|2092
Islamabad|Mumtaz City, Islamabad|32800000|3|3|2250
Islamabad|Mumtaz City, Islamabad|23900000|2|2|1642
Islamabad|DHA Phase 5 - Sector B, DHA Defence Phase 5|105000000|6|6|4500
Islamabad|Bahria Enclave - Sector C, Bahria Enclave|80000000|6|6|4500
Islamabad|DHA Phase 2 - Sector E, DHA Defence Phase 2|87500000|7|6|4500
Islamabad|I-8/2, I-8|160000000|3|3|5400
Islamabad|I-8/3, I-8|125000000|6|6|3150
Islamabad|Gulberg Greens, Gulberg|6500000|1|1|540
Islamabad|F-7, Islamabad|700000000|6|6|9000
Islamabad|MPCHS - Block E, MPCHS - Multi Gardens|26000000|4|4|1800
Islamabad|F-10, Islamabad|270000000|5|5|4950
Islamabad|Jhangi Syedan, Islamabad|11000000|7|6|1125
Islamabad|G-11, Islamabad|33000000|4|2|810
Islamabad|Nova City, Islamabad|50000000|7|6|43650
Islamabad|G-11, Islamabad|10500000|1|2|360
Islamabad|D-12, Islamabad|77000000|4|4|2250
Islamabad|DHA Phase 2 - Sector A Commercial Area, DHA Defence Phase 2|10500000|1|1|360
Islamabad|F-7, Islamabad|270000000|6|6|5850
Islamabad|G-14/4, G-14|65000000|7|0|2025
Islamabad|G-13, Islamabad|95000000|7|6|3150
Islamabad|G-13, Islamabad|37000000|4|4|900
Islamabad|Soan Garden - Block H, Soan Garden|35000000|6|6|2250
Islamabad|Soan Garden - Block H, Soan Garden|34000000|6|6|2250
Islamabad|Pakistan Town, Islamabad|55000000|5|6|3600
Islamabad|I-8/3, I-8|145000000|6|6|3150
Islamabad|I-8/3, I-8|175000000|7|6|3195
Islamabad|I-8/4, I-8|125000000|9|0|3195
Islamabad|I-8/2, I-8|199000000|6|6|5400
Islamabad|I-8/3, I-8|190000000|6|6|5400
Islamabad|I-8/2, I-8|155000000|9|0|2790
Islamabad|I-8/2, I-8|120000000|6|6|3150
Islamabad|I-8/3, I-8|125000000|8|6|3195
Islamabad|Gulberg Residencia - Block P, Gulberg Residencia|33300000|5|6|1575
Islamabad|G-15/1, G-15|56500000|6|6|2700
Islamabad|DHA Phase 2 - Sector E, DHA Defence Phase 2|145000000|5|5|4500
Islamabad|Airport Green Garden, Kashmir Highway|18500000|0|0|1260
Islamabad|G-13, Islamabad|85000000|7|6|3150
Islamabad|Korang Town, Islamabad|3500000|1|1|382
Islamabad|DHA Phase 1 - Defence Villas, DHA Phase 1 - Sector F|45000000|3|4|22
Islamabad|G-13/4, G-13|154500000|6|6|4500
Islamabad|D-12, Islamabad|42500000|4|5|900
Islamabad|Gulberg Greens - Block B, Gulberg Greens|125000000|0|0|22500
Islamabad|G-13, Islamabad|107000000|8|0|3150
Islamabad|G-13, Islamabad|108500000|8|0|3150
Islamabad|Bani Gala, Islamabad|50000000|5|6|4500
Islamabad|Bani Gala, Islamabad|22500000|3|5|1575
Islamabad|Shah Allah Ditta, Islamabad|34000000|4|5|1800
Islamabad|El Cielo, GT Road|11000000|2|2|945
Islamabad|DHA Phase 2 - Sector H, DHA Defence Phase 2|87500000|8|0|4500
Islamabad|I-8/2, I-8|110000000|9|0|2790
Islamabad|Bahria Enclave - Sector A, Bahria Enclave|90000000|7|6|4500
Islamabad|Bahria Enclave, Bahria Town|24000000|3|4|1125
Islamabad|F-8, Islamabad|225000000|5|6|4950
Islamabad|F-8, Islamabad|340000000|0|6|8100
Islamabad|F-8, Islamabad|850000000|6|6|16200
Islamabad|G-14, Islamabad|35000000|4|5|990
Islamabad|Gulberg Greens, Gulberg|12000000|2|2|1058
Islamabad|E-11/3, E-11|180000000|7|6|4500
Islamabad|Bahria Enclave - Sector A, Bahria Enclave|5800000|0|1|630
Islamabad|G-13, Islamabad|35000000|4|4|900
Islamabad|Islamabad Square, MPCHS - Multi Gardens|5311000|1|1|472
Islamabad|Bahria Enclave, Bahria Town|41500000|5|6|2250
Islamabad|Bahria Enclave, Bahria Town|39500000|5|6|2250
Islamabad|Bahria Enclave, Bahria Town|44000000|5|5|2250
Islamabad|E-11, Islamabad|11000000|2|2|1260
Islamabad|G-13, Islamabad|31500000|4|5|900
Islamabad|Bahria Enclave - Sector F, Bahria Enclave|36000000|5|6|1800
Islamabad|G-13, Islamabad|89000000|6|6|2250
Islamabad|G-13, Islamabad|90000000|7|0|2250
Islamabad|Constitution Avenue, Islamabad|130000000|3|3|2812
Islamabad|I-14/3, I-14|36000000|4|5|1575
Islamabad|Lifestyle Residency, G-13/1|8500000|2|2|1350
Islamabad|F-6/3, F-6|850000000|7|6|9000
Islamabad|Capital Residencia, Margalla Hills-2|19000000|3|3|1710
Islamabad|Gulberg Greens, Gulberg|6800000|1|1|540
Islamabad|G-14, Islamabad|47000000|4|5|1260
Islamabad|Faisal Margalla City, B-17|22000000|3|5|1125
Islamabad|G-13, Islamabad|30000000|4|5|990
Islamabad|G-13, Islamabad|39000000|4|5|990
Islamabad|G-13, Islamabad|37000000|4|5|990
Islamabad|G-13, Islamabad|36000000|4|5|990
Islamabad|G-13, Islamabad|97500000|7|6|3195
Islamabad|Gulberg Arena Mall, Gulberg Greens|25000000|2|2|1710
Islamabad|Capital Residencia, Margalla Hills-2|26000000|3|3|1890
Islamabad|Qutbal Town, Islamabad|18000000|6|6|1125
Islamabad|D-17, Islamabad|5600000|1|0|562
Islamabad|MPCHS - Block C, MPCHS - Multi Gardens|52000000|5|6|2700
Islamabad|DHA Phase 2 - Sector H, DHA Defence Phase 2|131000000|5|6|4500
Islamabad|Chak Shahzad Farms, Chak Shahzad|250000000|1|1|90000
Islamabad|Bani Gala, Islamabad|14500000|0|0|1125
Islamabad|H-13, Islamabad|5564000|1|1|428
Islamabad|F-7, Islamabad|450000000|6|6|5850
Islamabad|G-13, Islamabad|63000000|7|6|1575
Islamabad|G-13, Islamabad|40000000|4|4|900
Islamabad|Defence Executive Apartments, DHA Defence Phase 2|11000000|1|1|1080
Islamabad|F-7/1, F-7|360000000|4|5|5850
Islamabad|MPCHS - Block C1, MPCHS - Multi Gardens|48000000|9|0|2250
Islamabad|Faisal Town - F-18, Islamabad|28500000|4|5|1800
Islamabad|Faisal Town - F-18, Islamabad|9200000|1|1|585
Islamabad|G-13, Islamabad|51500000|5|6|1800
Islamabad|G-13, Islamabad|80000000|6|6|2452
Islamabad|G-13, Islamabad|100000000|6|6|2452
Islamabad|G-13, Islamabad|90000000|6|6|2250
Islamabad|G-13, Islamabad|92500000|7|6|3195
Islamabad|G-13, Islamabad|94500000|7|6|3150
Islamabad|G-13, Islamabad|95000000|6|6|3195
Islamabad|G-13, Islamabad|85000000|7|6|3195
Islamabad|Mall of Islamabad, Blue Area|72000000|2|2|1800
Islamabad|F-10, Islamabad|160000000|4|5|4500
Islamabad|Gulberg Heights, Gulberg Greens|18500000|2|2|1372
Islamabad|MPCHS - Block B Extension 1, MPCHS - Multi Gardens|48000000|6|6|2250
Islamabad|Gulshan-e-Sehat 2 - Block G, Gulshan-e-Sehat 2|34500000|7|0|2250
Islamabad|Gulberg Heights, Gulberg Greens|18500000|2|2|1665
Islamabad|Gulberg Greens - Block C, Gulberg Greens|380000000|10|6|22500
Islamabad|DHA Phase 2 - Sector H, DHA Defence Phase 2|110000000|5|6|4500
Islamabad|Bahria Garden City - Zone 1, Bahria Garden City|145000000|6|6|9000
Islamabad|G-13, Islamabad|54000000|6|6|1800
Islamabad|G-13, Islamabad|95000000|7|0|2250
Islamabad|G-13, Islamabad|107000000|8|0|3150
Islamabad|G-13/2, G-13|48000000|5|0|1800
Islamabad|D-17, Islamabad|35000000|0|0|2250
Islamabad|Margalla View Society - Block A, Margalla View Housing Society|55000000|6|6|4500
Islamabad|H-13, Islamabad|5876000|1|1|450
Islamabad|H-13, Islamabad|22000000|0|0|1350
Islamabad|G-13, Islamabad|59000000|5|6|1800
Islamabad|G-13, Islamabad|55000000|5|6|1800
Islamabad|MPCHS - Multi Gardens, B-17|22000000|4|5|1125
Islamabad|MPCHS - Block C1, MPCHS - Multi Gardens|21000000|4|5|1125
Islamabad|F-6/1, F-6|220000000|5|0|4950
Islamabad|F-8/3, F-8|245000000|5|6|4500
Islamabad|F-6/1, F-6|185000000|5|5|3600
Islamabad|F-7/4, F-7|450000000|11|6|9000
Islamabad|Capital Resorts, E-11/4|10500000|2|2|900
Islamabad|Twin City Tower, Faisal Town Phase 1 - Block C|13000000|2|2|1215
Islamabad|Bahria Enclave - Sector C, Bahria Enclave|104000000|6|6|4500
Islamabad|Bahria Enclave, Bahria Town|105000000|5|6|4500
Islamabad|Soan Garden, Islamabad|55000000|8|0|4500
Islamabad|Kazani Heights, Islamabad Expressway|7040000|0|1|450
Islamabad|G-13, Islamabad|85000000|8|0|2250
Islamabad|Top City 1 - Block A, Top City 1|41500000|5|5|2250
Islamabad|DHA Phase 1 - Sector F, DHA Defence Phase 1|44000000|4|5|2250
Islamabad|D-12, Islamabad|120000000|5|6|2250
Islamabad|G-13, Islamabad|62000000|6|6|1575
Islamabad|E-11/4, E-11|3800000|2|1|562
Islamabad|Mumtaz City, Islamabad|26000000|5|5|1125
Islamabad|Top City 1, Islamabad|80000000|5|5|4500
Islamabad|G-11, Islamabad|19000000|2|2|900
Islamabad|DHA Phase 2 - Sector G, DHA Defence Phase 2|76000000|6|6|4500
Islamabad|DHA Phase 2 - Sector D, DHA Defence Phase 2|100000000|6|7|4500
Islamabad|F-6/1, F-6|195000000|5|5|4005
Islamabad|F-6/4, F-6|465000000|6|5|9000
Islamabad|F-6, Islamabad|210000000|5|6|3600
Islamabad|Country Club Apartments, Islamabad - Murree Expressway|12000000|2|3|1980
Islamabad|F-8/1, F-8|240000000|6|6|4500
Islamabad|F-7/4, F-7|420000000|6|6|6750
Islamabad|Soan Garden, Islamabad|2500000|0|1|248
Islamabad|DHA Defence Phase 2, DHA Defence|95000000|6|6|4500
Islamabad|D-12, Islamabad|120000000|5|6|2250
Islamabad|Bahria Enclave, Bahria Town|52500000|5|6|2250
Islamabad|G-13/4, G-13|37000000|5|3|1125
Islamabad|F-6/3, F-6|1280000000|8|6|18000
Islamabad|G-13/1, G-13|37000000|5|4|1125
Islamabad|DHA Defence Phase 2, DHA Defence|73000000|5|6|4500
Islamabad|Gulberg Rabi Center, Gulberg|5617000|1|1|540
Islamabad|Gulshan-e-Sehat 1 - Hamza Block, Gulshan-e-Sehat 1|15500000|4|5|1125
Islamabad|Royal City, Islamabad|11800000|3|4|1125
Islamabad|D-12, Islamabad|41000000|3|5|990
Islamabad|DHA Defence Phase 2, DHA Defence|106000000|6|6|4500
Islamabad|The Galleria, Bahria Enclave|14500000|3|3|1688
Islamabad|DHA Phase 2 - Sector F, DHA Defence Phase 2|120000000|5|6|4500
Islamabad|DHA Phase 2 - Sector C, DHA Defence Phase 2|102500000|6|6|4500
Islamabad|I-10/4, I-10|32500000|4|3|1125
Islamabad|I-10, Islamabad|32500000|4|3|1125
Islamabad|E-11, Islamabad|250000000|9|6|4500
Islamabad|E-11/2, E-11|79000000|7|6|2250
Islamabad|Zara Heights, H-13|8500000|3|3|1305
Islamabad|Zara Heights, H-13|6500000|2|2|900
Islamabad|F-11, Islamabad|23000000|2|2|1440
Islamabad|G-11/3, G-11|34000000|2|2|1620
Islamabad|E-11/2, E-11|80000000|5|5|1800
Islamabad|DHA Defence Phase 5, DHA Defence|80000000|6|6|4500
Islamabad|DHA Defence Phase 2, DHA Defence|107500000|6|6|4500
Islamabad|PHAF Officers Residencia, Kuri Road|47000000|4|6|1800
Islamabad|F-11, Islamabad|24500000|2|2|1755
Islamabad|F-6/1, F-6|180000000|4|4|4005
Islamabad|Gulberg Greens, Gulberg|15500000|2|2|945
Islamabad|DHA Phase 2 - Sector C, DHA Defence Phase 2|52500000|4|5|2250
Islamabad|G-15, Islamabad|6700000|2|2|742
Islamabad|Ghauri Town Phase 4 C2, Ghauri Town|25500000|6|0|1575
Islamabad|Ghauri Town Phase 5B, Ghauri Town|27500000|7|0|1575
Islamabad|Gulberg Residencia - Block I, Gulberg Residencia|40000000|6|5|1575
Islamabad|H-13, Islamabad|7440000|1|1|472
Islamabad|Bahria Enclave - Sector A, Bahria Enclave|6000000|0|1|630
Islamabad|Bahria Enclave, Bahria Town|14500000|3|3|1688
Islamabad|G-11, Islamabad|21000000|2|2|900
Islamabad|G-11/4, G-11|26000000|3|2|990
Islamabad|Bahria Enclave - Sector B1, Bahria Enclave|26500000|3|5|1125
Islamabad|G-11, Islamabad|31000000|3|3|1102
Islamabad|Bahria Enclave, Bahria Town|25000000|0|0|1125
Islamabad|DHA Defence Phase 2, DHA Defence|115000000|6|6|4500
Islamabad|DHA Defence Phase 2, DHA Defence|87500000|6|6|4500
Islamabad|DHA Defence Phase 2, DHA Defence|105000000|6|6|4500
Islamabad|DHA Defence Phase 5, DHA Defence|95000000|5|5|4500
Islamabad|DHA Defence Phase 2, DHA Defence|130000000|6|6|4500
Islamabad|DHA Defence Phase 2, DHA Defence|100000000|6|6|4500
Islamabad|DHA Defence Phase 2, DHA Defence|139000000|6|6|4500
Islamabad|Jinnah Gardens Phase 1, Jinnah Gardens|28500000|4|5|1800
Islamabad|Khanna Pul, Islamabad|6000000|3|3|675
Islamabad|Faisal Town Phase 1 - Block A, Faisal Town Phase 1|32500000|4|6|1800
Islamabad|Bani Gala, Islamabad|56000000|5|5|4500
Islamabad|Jinnah Gardens Phase 1, Jinnah Gardens|24500000|4|4|1575
Islamabad|F-8/4, F-8|500000000|10|6|9450
Islamabad|D-12, Islamabad|44000000|3|3|900
Islamabad|El Cielo, GT Road|14300000|3|3|1418
Islamabad|E-11, Islamabad|11500000|3|3|1395
Islamabad|F-6, Islamabad|400000000|5|5|4050
Islamabad|Bahria Enclave - Sector C1, Bahria Enclave|52000000|5|6|2250
Islamabad|The Gate Mall & Apartments, Faisal Town - F-18|5000000|1|1|810
Islamabad|The Gate Mall & Apartments, Faisal Town - F-18|9000000|2|2|1305
Islamabad|Bahria Enclave - Sector B1, Bahria Enclave|28500000|0|0|1125
Islamabad|Zarkon Heights, G-15|9500000|1|1|630
Islamabad|Bahria Enclave - Sector H, Bahria Enclave|21200000|0|0|1125
Islamabad|Bahria Enclave - Sector N, Bahria Enclave|24500000|0|0|1125
Islamabad|Gulberg Residencia - Block I, Gulberg Residencia|40000000|4|6|1575
Islamabad|National Police Foundation O-9 - Block D, National Police Foundation O-9|29500000|4|5|2250
Islamabad|F-11, Islamabad|200000000|6|6|5850
Islamabad|F-11, Islamabad|200000000|5|5|4500
Islamabad|F-11, Islamabad|25000000|2|2|1755
Islamabad|Luxus Mall and Residency, Gulberg Greens - Block B|9800000|1|1|765
Islamabad|Defence Executive Apartments, DHA Defence Phase 2|8200000|1|1|788
Islamabad|Savoy Residence, F-11|68000000|4|4|3645
Islamabad|G-13, Islamabad|85000000|6|6|2452
Islamabad|F-11/1, F-11|230000000|7|6|4500
Islamabad|Soan Garden, Islamabad|77500000|7|6|4500
Islamabad|Askari Tower 3, DHA Defence Phase 5|28000000|3|4|2700
Islamabad|I-11/1, I-11|39500000|6|6|1530
Islamabad|Bahria Enclave, Bahria Town|14500000|2|2|1440
Islamabad|D-12, Islamabad|40000000|4|5|900
Islamabad|D-12, Islamabad|55000000|3|4|1125
Islamabad|D-12, Islamabad|90000000|5|6|1800
Islamabad|Soan Garden - Block B, Soan Garden|39000000|5|6|2025
Islamabad|H-13, Islamabad|6860000|0|1|495
Islamabad|Bahria Enclave - Sector J, Bahria Enclave|15000000|1|1|1260
Islamabad|Bahria Enclave, Bahria Town|15000000|1|1|1260
Islamabad|Gulberg Arena Mall, Gulberg Greens|19000000|2|2|1395
Islamabad|DHA Defence Phase 2, DHA Defence|90000000|5|6|4500
Islamabad|CBR Town Phase 1 - Block C, CBR Town Phase 1|22000000|2|3|1800
Islamabad|Askari Tower 1, DHA Defence Phase 2|39000000|3|3|2925
Islamabad|I-10, Islamabad|33000000|4|4|1350
Islamabad|G-13, Islamabad|85000000|6|6|2452
Islamabad|G-13, Islamabad|85000000|6|6|2452
Islamabad|G-13, Islamabad|29500000|4|5|990
Islamabad|G-13, Islamabad|85000000|6|6|2452
Islamabad|G-13, Islamabad|54000000|7|6|1800
Islamabad|G-13, Islamabad|61000000|5|6|1800
Islamabad|Bahria Enclave - Sector C1, Bahria Enclave|45000000|5|5|2250
Islamabad|PHAF Officers Residencia, Kuri Road|55000000|0|0|4500
Islamabad|Gulberg Greens, Gulberg|7500000|2|2|720
Islamabad|Bahria Garden City, Bahria Town|145000000|6|6|9000
Islamabad|Soan Garden - Block A, Soan Garden|47000000|6|0|2700
Islamabad|E-11, Islamabad|7000000|3|3|1102
Islamabad|D-12, Islamabad|45000000|4|4|990
Islamabad|F-6, Islamabad|300000000|6|6|4005
Islamabad|The Centaurus, F-8|47500000|1|1|878
Islamabad|The Centaurus, F-8|36000000|0|1|675
Islamabad|The Centaurus, F-8|52500000|1|1|1148
Islamabad|Bani Gala, Islamabad|35000000|6|6|2700
Islamabad|DHA Defence Phase 2, DHA Defence|107500000|6|6|4500
Islamabad|Askari Tower 3, DHA Defence Phase 5|30000000|3|4|2925
Islamabad|I-10/1, I-10|35000000|5|5|1125
Islamabad|I-9/4, I-9|42500000|4|4|1305
Islamabad|I-10, Islamabad|39000000|5|5|1395
Islamabad|I-10, Islamabad|35000000|6|5|1125
Islamabad|I-10, Islamabad|52500000|5|6|1800
Islamabad|PHAF Officers Residencia, Kuri Road|45000000|0|0|1800
Islamabad|Bahria Enclave, Bahria Town|8400000|0|0|990
Islamabad|Bahria Enclave, Bahria Town|20000000|0|0|1125
Islamabad|Bahria Enclave - Sector J, Bahria Enclave|38000000|0|0|1800
Islamabad|Bahria Enclave - Sector H, Bahria Enclave|25000000|0|0|1170
Islamabad|Bahria Enclave - Sector N, Bahria Enclave|35000000|0|0|1800
Islamabad|Bahria Enclave - Sector B1, Bahria Enclave|26000000|0|0|1125
Islamabad|Bahria Enclave - Sector H, Bahria Enclave|24000000|0|0|1125
Islamabad|I-10, Islamabad|26000000|4|4|900
Islamabad|G-6/2, G-6|90000000|7|6|2385
Islamabad|Mumtaz City, Islamabad|25000000|7|6|1508
Islamabad|Bani Gala, Islamabad|56000000|4|5|4500
Islamabad|Al-Ghurair Giga, DHA Defence Phase 2|10500000|1|1|968
Islamabad|Mumtaz City, Islamabad|25000000|5|5|1508
Islamabad|Mumtaz City, Islamabad|25000000|0|0|1508
Islamabad|PWD Housing Scheme, Islamabad|45000000|6|6|4500
Islamabad|G-9/4, G-9|90000000|6|6|3195
Islamabad|DHA Phase 1 - Sector E, DHA Defence Phase 1|85000000|6|0|4500
Islamabad|Askari Heights 4, DHA Phase 5 - Sector H|22200000|3|4|2700
Islamabad|Askari Tower 2, DHA Defence Phase 2|33500000|3|4|2925
Islamabad|I-10/2, I-10|59000000|5|5|1800
Islamabad|I-10, Islamabad|44000000|5|5|1350
Islamabad|I-10/1, I-10|26500000|4|4|990
Islamabad|Gulberg Heights, Gulberg Greens|10400000|1|1|832
Islamabad|Gulberg Heights, Gulberg Greens|18500000|2|2|1372
Islamabad|Bahria Enclave - Sector C1, Bahria Enclave|55000000|0|0|2250
Islamabad|Bahria Enclave - Sector C2, Bahria Enclave|48000000|0|0|2250
Islamabad|Bahria Enclave - Sector G, Bahria Enclave|43500000|0|0|1800
Islamabad|Bahria Enclave - Sector I, Bahria Enclave|17000000|0|0|1125
Islamabad|Bahria Enclave - Sector C3, Bahria Enclave|55000000|0|0|2250
Islamabad|DHA Defence Phase 2, DHA Defence|115000000|0|0|4500
Islamabad|Bahria Enclave, Bahria Town|117500000|5|6|4500
Islamabad|Bahria Enclave - Sector C1, Bahria Enclave|12000000|2|2|1058
Islamabad|Bani Gala, Islamabad|68000000|5|6|5400
Islamabad|Warda Hamna Residencia 3, G-11/3|33500000|2|2|1598
Islamabad|DHA Phase 2 - Sector E, DHA Defence Phase 2|145000000|5|5|4500
Islamabad|Bahria Enclave - Sector J, Bahria Enclave|36000000|5|5|1800
Islamabad|Bani Gala, Islamabad|125000000|8|6|13500
Islamabad|Faisal Margalla City, B-17|38000000|2|3|4005
Islamabad|Bhara kahu, Islamabad|27500000|8|6|2700
Islamabad|Bhara kahu, Islamabad|11000000|4|4|1125
Islamabad|G-10/4, G-10|52500000|4|5|1508
Islamabad|Bahria Enclave, Bahria Town|48000000|0|0|2250
Islamabad|I-10, Islamabad|10500000|2|1|338
Islamabad|DHA Defence Phase 2, DHA Defence|130000000|5|6|4500
Islamabad|Gulberg Greens, Gulberg|23500000|3|3|1552
Islamabad|Gulberg Icon 2, Gulberg Greens|6500000|1|1|518
Islamabad|F-10, Islamabad|330000000|6|6|9000
Islamabad|DHA Phase 2 - Sector J, DHA Defence Phase 2|90000000|0|0|4500
Islamabad|DHA Defence Phase 5, DHA Defence|35000000|0|0|2250
Islamabad|G-11, Islamabad|14500000|2|2|698
Islamabad|Bahria Enclave, Bahria Town|40000000|6|6|2025
Islamabad|Bahria Enclave - Sector M, Bahria Enclave|80000000|0|0|18000
Islamabad|Bahria Enclave - Sector C3, Bahria Enclave|40000000|5|6|2025
Islamabad|Bahria Enclave - Sector C1, Bahria Enclave|67500000|5|6|2925
Islamabad|Bahria Enclave - Sector M, Bahria Enclave|82500000|0|0|18000
Islamabad|F-6, Islamabad|570000000|6|6|10350
Islamabad|G-13, Islamabad|108500000|6|6|3195
Islamabad|F-6, Islamabad|400000000|5|5|4050
Islamabad|Lehtarar Road, Islamabad|5500000|3|2|675
Islamabad|Faisal Town - F-18, Islamabad|29000000|4|6|1800
Islamabad|I-8, Islamabad|150000000|4|4|5400
Islamabad|Khanna Pul, Islamabad|4800000|5|5|675
Islamabad|Blue Area, Islamabad|72000000|2|2|1800
Islamabad|Chak Shahzad Farms, Chak Shahzad|500000000|6|6|180000
Islamabad|Bani Gala, Islamabad|18000000|0|0|1125
Islamabad|Top City 1 - Block A, Top City 1|45000000|5|5|2250
Islamabad|Zarkon Heights, G-15|23500000|3|3|1912
Islamabad|DHA Defence Phase 2, DHA Defence|130000000|5|6|4500
Islamabad|DHA Defence Phase 2, DHA Defence|139500000|5|6|4500
Islamabad|Capital Residencia, Margalla Hills-2|18000000|2|2|1395
Islamabad|DHA Defence Phase 2, DHA Defence|110000000|5|6|4500
Islamabad|D-12, Islamabad|42500000|3|5|900
Islamabad|D-12, Islamabad|130000000|0|0|2250
Islamabad|Soan Garden - Block C, Soan Garden|35000000|5|0|1800
Islamabad|Soan Garden - Block H, Soan Garden|39500000|6|0|2250
Islamabad|D-17, Islamabad|14500000|2|3|1575
Islamabad|Gulshan-e-Sehat 1, E-18|16000000|5|6|1125
Islamabad|DHA Defence Phase 2, DHA Defence|86000000|6|6|4500
Islamabad|D-17, Islamabad|21000000|5|6|1575
Islamabad|DHA Defence Phase 2, DHA Defence|99000000|6|6|4500
Islamabad|DHA Defence Phase 2, DHA Defence|87500000|6|6|4500
Islamabad|DHA Defence Phase 2, DHA Defence|85000000|6|6|4500
Islamabad|Jasmine Suites, G-11|32700000|1|1|1125
Islamabad|River Hills 5, DHA Defence Phase 1|26900000|0|0|0.0
Islamabad|Smama Star Mall & Residency, Gulberg Greens|85000|2|2|720
Islamabad|MPCHS - Block C, MPCHS - Multi Gardens|49800000|6|6|4500
Islamabad|National Police Foundation O-9, Islamabad|23900000|0|0|4500
Islamabad|Top City 1, Islamabad|45000000|6|6|2250
Islamabad|Faisal Town - F-18, Islamabad|24000000|5|5|1125
Islamabad|E-11, Islamabad|6500000|2|2|1058
Islamabad|G-11, Islamabad|35000000|2|1|1125
Islamabad|Gulberg Arena Mall, Gulberg Greens|27500000|2|2|1710
Islamabad|DHA Defence Phase 2, DHA Defence|107500000|6|6|4500
Islamabad|DHA Defence Phase 2, DHA Defence|88000000|6|6|4500
Islamabad|Mumtaz City, Islamabad|25000000|7|6|1508
Islamabad|Khudadad Heights, E-11/2|22000000|4|4|2700
Islamabad|E-11/4, E-11|52500000|7|6|1350
Islamabad|E-11, Islamabad|57000000|7|6|1350
Islamabad|G-9/4, G-9|44800000|4|4|1125
Islamabad|DHA Defence Phase 2, DHA Defence|130000000|5|5|4500
Islamabad|D-17, Islamabad|31000000|7|6|2250
Islamabad|D-17, Islamabad|17000000|3|4|2250
Islamabad|Bahria Enclave - Sector C1, Bahria Enclave|54500000|4|5|2452
Islamabad|Zarkon Heights, G-15|11000000|1|1|562
Islamabad|Soan Garden - Block G, Soan Garden|19500000|4|6|1125
Islamabad|Karakoram Diplomatic Enclave, Islamabad|86000000|2|3|2002
Islamabad|Diplomatic Enclave, Islamabad|79000000|2|2|1575
Islamabad|F-17, Islamabad|26500000|5|6|1800
Islamabad|Gulberg Greens, Gulberg|9400000|2|2|878
Islamabad|CDECHS - Cabinet Division Employees Cooperative Housing Society, E-16/3|22000000|6|6|2250
Islamabad|D-12, Islamabad|20000000|2|2|945
Islamabad|Margalla View Society - Block D, Margalla View Housing Society|36000000|4|4|2092
Islamabad|Pakistan Town, Islamabad|2000000|1|1|270
Islamabad|Margalla Valley - C-12, Islamabad|180000000|1|1|14850
Islamabad|Faisal Town Phase 1, Faisal Town - F-18|32000000|5|6|1800
Islamabad|G-13/4, G-13|82500000|6|6|1800
Islamabad|G-13/1, G-13|35500000|4|5|990
Islamabad|G-13, Islamabad|61500000|6|6|1575
Islamabad|DHA Defence Phase 2, DHA Defence|120000000|6|6|4500
Islamabad|G-9/1, G-9|8900000|2|1|146250
Islamabad|E-11/1, E-11|140000000|9|0|4500
Islamabad|E-11, Islamabad|95000000|7|0|2700
Islamabad|Bahria Enclave, Bahria Town|21500000|0|0|1125
Islamabad|Bahria Enclave, Bahria Town|7000000|0|0|518
Islamabad|Deans Apartments, G-11/3|46500000|3|3|2250
Islamabad|Deans Apartments, G-11/3|46500000|3|3|2250
Islamabad|F-6, Islamabad|200000000|5|5|3600
Islamabad|Diplomatic Enclave, Islamabad|60000000|2|2|1462
Islamabad|DHA Defence Phase 2, DHA Defence|51000000|4|4|2250
Islamabad|Gulberg Greens, Gulberg|450000000|6|6|22500
Islamabad|Gulberg Greens, Gulberg|340000000|5|6|18000
Islamabad|E-11, Islamabad|13500000|4|4|1552
Islamabad|D-12, Islamabad|129000000|5|5|2250
Islamabad|Top City 1, Islamabad|7000000|0|0|518
Islamabad|F-7, Islamabad|300000000|7|6|9450
Islamabad|Constitution Avenue, Islamabad|100000000|2|3|1710
Islamabad|I-10, Islamabad|29000000|3|3|1125
